order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
o01674,c0368,delivered,2018-01-29 19:00:00,2018-02-06 19:00:00
o01675,c0369,delivered,2018-03-30 19:00:00,2018-04-19 19:00:00
o01676,c0369,delivered,2018-05-07 23:00:00,2018-05-24 23:00:00
o01677,c0370,delivered,2017-08-14 10:00:00,2017-09-02 10:00:00
o01678,c0370,delivered,2017-05-24 14:00:00,2017-06-08 14:00:00
o01679,c0370,delivered,2018-02-10 10:00:00,2018-03-01 10:00:00
o01680,c0370,delivered,2017-02-13 17:00:00,2017-03-05 17:00:00
o01681,c0370,delivered,2018-06-23 22:00:00,2018-07-03 22:00:00
o01682,c0371,delivered,2017-01-29 15:00:00,2017-02-02 15:00:00
o01683,c0371,delivered,2017-06-20 16:00:00,2017-07-05 16:00:00
o01684,c0371,delivered,2018-01-04 18:00:00,2018-01-09 18:00:00
o01685,c0372,delivered,2018-04-26 14:00:00,2018-05-07 14:00:00
o01686,c0372,delivered,2017-10-09 12:00:00,2017-10-23 12:00:00
o01687,c0372,delivered,2017-07-22 05:00:00,2017-07-27 05:00:00
o01688,c0372,delivered,2017-07-27 06:00:00,2017-08-09 06:00:00
o01689,c0373,delivered,2018-07-09 02:00:00,2018-07-18 02:00:00
o01690,c0373,delivered,2017-01-30 23:00:00,2017-02-17 23:00:00
o01691,c0373,delivered,2017-05-27 09:00:00,2017-06-14 09:00:00
o01692,c0373,delivered,2018-08-06 13:00:00,2018-08-14 13:00:00
o01693,c0374,delivered,2018-02-28 16:00:00,2018-03-16 16:00:00
o01694,c0374,delivered,2017-01-28 16:00:00,2017-01-30 16:00:00
o01695,c0374,delivered,2018-07-05 21:00:00,2018-07-19 21:00:00
o01696,c0374,delivered,2018-01-28 01:00:00,2018-02-19 01:00:00
o01697,c0374,delivered,2017-06-14 06:00:00,2017-07-02 06:00:00
o01698,c0374,delivered,2018-07-25 11:00:00,2018-08-07 11:00:00
o01699,c0374,delivered,2017-11-30 06:00:00,2017-12-15 06:00:00
o01700,c0375,delivered,2018-08-08 09:00:00,2018-08-27 09:00:00
o01701,c0375,delivered,2018-04-16 20:00:00,2018-05-04 20:00:00
o01702,c0376,delivered,2018-07-15 17:00:00,2018-08-08 17:00:00
o01703,c0376,delivered,2018-03-11 20:00:00,2018-04-02 20:00:00
o01704,c0376,delivered,2018-08-21 14:00:00,2018-09-08 14:00:00
o01705,c0376,delivered,2018-08-11 09:00:00,2018-08-15 09:00:00
o01706,c0377,delivered,2018-06-22 15:00:00,2018-07-03 15:00:00
o01707,c0377,delivered,2018-03-12 00:00:00,2018-03-24 00:00:00
o01708,c0377,delivered,2017-06-11 06:00:00,2017-07-05 06:00:00
o01709,c0377,delivered,2017-12-01 03:00:00,2017-12-11 03:00:00
o01710,c0377,delivered,2017-05-28 21:00:00,2017-06-05 21:00:00
o01711,c0377,delivered,2017-08-05 08:00:00,2017-08-11 08:00:00
o01712,c0377,delivered,2018-04-20 13:00:00,2018-05-02 13:00:00
o01713,c0378,delivered,2017-08-29 16:00:00,2017-09-02 16:00:00
o01714,c0378,delivered,2018-07-21 13:00:00,2018-07-28 13:00:00
o01715,c0379,delivered,2017-11-24 20:00:00,2017-11-29 20:00:00
o01716,c0379,delivered,2017-11-15 14:00:00,2017-12-05 14:00:00
o01717,c0379,delivered,2017-12-11 17:00:00,2017-12-30 17:00:00
o01718,c0380,delivered,2018-06-26 08:00:00,2018-07-14 08:00:00
o01719,c0380,delivered,2017-06-01 20:00:00,2017-06-24 20:00:00
o01720,c0380,delivered,2017-06-28 13:00:00,2017-07-18 13:00:00
o01721,c0381,delivered,2017-01-17 16:00:00,2017-02-06 16:00:00
o01722,c0381,delivered,2018-06-14 04:00:00,2018-07-03 04:00:00
o01723,c0381,delivered,2018-04-23 00:00:00,2018-05-11 00:00:00
o01724,c0381,delivered,2018-01-16 23:00:00,2018-01-18 23:00:00
o01725,c0381,delivered,2018-08-11 13:00:00,2018-08-19 13:00:00
o01726,c0382,delivered,2017-08-24 18:00:00,2017-09-17 18:00:00
o01727,c0382,delivered,2017-07-12 23:00:00,2017-07-28 23:00:00
o01728,c0382,delivered,2017-04-27 14:00:00,2017-05-17 14:00:00
o01729,c0382,delivered,2017-02-03 01:00:00,2017-02-05 01:00:00
o01730,c0382,delivered,2017-12-13 01:00:00,2018-01-05 01:00:00
o01731,c0382,delivered,2017-03-19 01:00:00,2017-03-26 01:00:00
o01732,c0382,delivered,2018-04-10 21:00:00,2018-04-17 21:00:00
o01733,c0382,delivered,2017-11-12 18:00:00,2017-12-02 18:00:00
o01734,c0383,delivered,2017-04-03 20:00:00,2017-04-24 20:00:00
o01735,c0383,delivered,2018-03-23 12:00:00,2018-04-03 12:00:00
o01736,c0383,delivered,2018-06-25 20:00:00,2018-07-08 20:00:00
o01737,c0383,delivered,2018-03-28 09:00:00,2018-04-16 09:00:00
o01738,c0383,delivered,2017-02-24 21:00:00,2017-03-09 21:00:00
o01739,c0384,delivered,2017-12-30 04:00:00,2018-01-13 04:00:00
o01740,c0384,delivered,2017-01-02 21:00:00,2017-01-21 21:00:00
o01741,c0384,delivered,2017-10-04 20:00:00,2017-10-24 20:00:00
o01742,c0384,delivered,2017-03-14 01:00:00,2017-03-21 01:00:00
o01743,c0384,delivered,2017-01-01 13:00:00,2017-01-15 13:00:00
o01744,c0385,delivered,2017-11-24 01:00:00,2017-12-17 01:00:00
o01745,c0385,delivered,2018-08-17 14:00:00,2018-08-19 14:00:00
o01746,c0385,delivered,2017-08-29 17:00:00,2017-09-17 17:00:00
o01747,c0385,delivered,2017-05-28 19:00:00,2017-06-21 19:00:00
o01748,c0385,delivered,2017-11-06 09:00:00,2017-11-20 09:00:00
o01749,c0386,delivered,2017-01-17 12:00:00,2017-01-19 12:00:00
o01750,c0386,delivered,2017-01-22 13:00:00,2017-02-04 13:00:00
o01751,c0386,delivered,2018-08-23 12:00:00,2018-09-16 12:00:00
o01752,c0386,delivered,2018-05-06 08:00:00,2018-05-29 08:00:00
o01753,c0386,delivered,2017-10-21 14:00:00,2017-10-25 14:00:00
o01754,c0386,delivered,2017-05-10 12:00:00,2017-05-18 12:00:00
o01755,c0387,delivered,2017-12-31 01:00:00,2018-01-07 01:00:00
o01756,c0387,delivered,2018-02-09 14:00:00,2018-03-05 14:00:00
o01757,c0388,delivered,2018-07-02 19:00:00,2018-07-04 19:00:00
o01758,c0388,delivered,2018-01-02 05:00:00,2018-01-10 05:00:00
o01759,c0388,delivered,2017-05-08 10:00:00,2017-05-12 10:00:00
o01760,c0389,delivered,2017-11-20 03:00:00,2017-12-03 03:00:00
o01761,c0389,delivered,2018-01-16 04:00:00,2018-01-20 04:00:00
o01762,c0389,delivered,2018-05-06 17:00:00,2018-05-14 17:00:00
o01763,c0389,delivered,2018-06-24 05:00:00,2018-07-17 05:00:00
o01764,c0389,delivered,2017-03-10 15:00:00,2017-03-12 15:00:00
o01765,c0389,delivered,2017-05-01 09:00:00,2017-05-04 09:00:00
o01766,c0389,delivered,2017-10-05 05:00:00,2017-10-09 05:00:00
o01767,c0390,delivered,2018-08-08 23:00:00,2018-09-01 23:00:00
o01768,c0390,delivered,2017-04-04 09:00:00,2017-04-13 09:00:00
o01769,c0390,delivered,2017-07-18 09:00:00,2017-07-31 09:00:00
o01770,c0390,delivered,2017-10-22 07:00:00,2017-11-15 07:00:00
o01771,c0391,delivered,2018-08-19 07:00:00,2018-08-26 07:00:00
o01772,c0391,delivered,2017-11-20 08:00:00,2017-12-14 08:00:00
o01773,c0391,delivered,2017-09-19 00:00:00,2017-09-23 00:00:00
o01774,c0391,delivered,2017-02-15 09:00:00,2017-02-24 09:00:00
o01775,c0391,delivered,2018-06-05 21:00:00,2018-06-10 21:00:00
o01776,c0391,delivered,2018-07-29 14:00:00,2018-08-07 14:00:00
o01777,c0391,delivered,2017-09-05 10:00:00,2017-09-10 10:00:00
o01778,c0391,delivered,2018-06-12 00:00:00,2018-06-15 00:00:00
o01779,c0392,delivered,2017-06-16 03:00:00,2017-06-19 03:00:00
o01780,c0392,delivered,2017-08-22 09:00:00,2017-08-26 09:00:00
o01781,c0393,delivered,2018-05-08 21:00:00,2018-05-26 21:00:00
o01782,c0393,delivered,2017-11-14 22:00:00,2017-11-24 22:00:00
o01783,c0393,delivered,2017-09-17 00:00:00,2017-10-05 00:00:00
o01784,c0394,delivered,2017-02-26 15:00:00,2017-03-17 15:00:00
o01785,c0395,delivered,2017-05-12 14:00:00,2017-05-20 14:00:00
o01786,c0395,delivered,2017-08-31 12:00:00,2017-09-07 12:00:00
o01787,c0395,delivered,2018-04-30 09:00:00,2018-05-12 09:00:00
o01788,c0396,delivered,2018-05-11 05:00:00,2018-05-23 05:00:00
o01789,c0396,delivered,2018-08-28 09:00:00,2018-09-01 09:00:00
o01790,c0396,delivered,2017-06-22 22:00:00,2017-07-11 22:00:00
o01791,c0396,delivered,2018-05-07 06:00:00,2018-05-28 06:00:00
o01792,c0396,delivered,2017-08-28 19:00:00,2017-09-19 19:00:00
o01793,c0396,delivered,2017-05-07 22:00:00,2017-05-23 22:00:00
o01794,c0397,delivered,2018-03-21 18:00:00,2018-03-26 18:00:00
o01795,c0397,delivered,2018-03-30 05:00:00,2018-04-07 05:00:00
o01796,c0397,delivered,2017-03-12 04:00:00,2017-04-05 04:00:00
o01797,c0398,delivered,2017-07-19 09:00:00,2017-08-01 09:00:00
o01798,c0398,delivered,2018-03-10 13:00:00,2018-03-24 13:00:00
o01799,c0398,delivered,2018-05-24 11:00:00,2018-06-12 11:00:00
o01800,c0398,delivered,2018-07-08 16:00:00,2018-07-10 16:00:00
o01801,c0398,delivered,2017-06-10 14:00:00,2017-06-23 14:00:00
o01802,c0398,delivered,2017-06-23 08:00:00,2017-06-26 08:00:00
o01803,c0398,delivered,2017-05-23 18:00:00,2017-05-25 18:00:00
o01804,c0398,delivered,2018-05-24 08:00:00,2018-06-13 08:00:00
o01805,c0399,delivered,2017-06-05 19:00:00,2017-06-20 19:00:00
o01806,c0399,delivered,2018-06-02 01:00:00,2018-06-22 01:00:00
o01807,c0399,delivered,2017-06-14 08:00:00,2017-06-17 08:00:00
o01808,c0400,delivered,2018-08-04 15:00:00,2018-08-28 15:00:00
o01809,c0400,delivered,2017-12-12 03:00:00,2017-12-21 03:00:00
o01810,c0400,delivered,2017-09-25 03:00:00,2017-10-18 03:00:00
o01811,c0400,delivered,2018-08-06 13:00:00,2018-08-21 13:00:00
o01812,c0400,delivered,2018-03-04 16:00:00,2018-03-07 16:00:00
o01813,c0400,delivered,2017-11-20 18:00:00,2017-12-10 18:00:00
o01814,c0400,delivered,2017-12-29 21:00:00,2018-01-13 21:00:00
o01815,c0401,delivered,2017-08-21 10:00:00,2017-09-07 10:00:00
o01816,c0401,delivered,2018-06-23 05:00:00,2018-07-01 05:00:00
o01817,c0401,delivered,2018-02-01 18:00:00,2018-02-12 18:00:00
o01818,c0401,delivered,2018-01-27 00:00:00,2018-02-04 00:00:00
o01819,c0401,delivered,2018-08-04 13:00:00,2018-08-25 13:00:00
o01820,c0401,delivered,2017-05-13 06:00:00,2017-06-06 06:00:00
o01821,c0401,delivered,2018-08-30 21:00:00,2018-09-08 21:00:00
o01822,c0401,delivered,2018-05-03 11:00:00,2018-05-24 11:00:00
o01823,c0402,delivered,2018-06-02 10:00:00,2018-06-11 10:00:00
o01824,c0402,delivered,2018-08-16 10:00:00,2018-08-27 10:00:00
o01825,c0402,delivered,2018-02-09 22:00:00,2018-02-14 22:00:00
o01826,c0402,delivered,2018-08-22 10:00:00,2018-08-24 10:00:00
o01827,c0402,delivered,2017-07-08 11:00:00,2017-07-25 11:00:00
o01828,c0402,delivered,2017-12-11 03:00:00,2017-12-24 03:00:00
o01829,c0403,delivered,2017-05-22 06:00:00,2017-06-09 06:00:00
o01830,c0403,delivered,2018-05-04 03:00:00,2018-05-19 03:00:00
o01831,c0404,delivered,2017-09-14 08:00:00,2017-10-02 08:00:00
o01832,c0404,delivered,2017-06-01 18:00:00,2017-06-12 18:00:00
o01833,c0404,delivered,2017-02-27 19:00:00,2017-03-20 19:00:00
o01834,c0404,delivered,2017-12-09 17:00:00,2017-12-14 17:00:00
o01835,c0404,delivered,2017-07-26 08:00:00,2017-08-14 08:00:00
o01836,c0404,delivered,2017-08-03 17:00:00,2017-08-12 17:00:00
o01837,c0405,delivered,2018-01-01 05:00:00,2018-01-15 05:00:00
o01838,c0405,delivered,2017-02-19 17:00:00,2017-02-21 17:00:00
o01839,c0405,delivered,2018-08-31 20:00:00,2018-09-15 20:00:00
o01840,c0405,delivered,2018-07-08 19:00:00,2018-07-13 19:00:00
o01841,c0406,delivered,2018-03-29 09:00:00,2018-04-19 09:00:00
o01842,c0406,delivered,2018-06-10 22:00:00,2018-06-22 22:00:00
o01843,c0406,delivered,2017-04-28 03:00:00,2017-05-03 03:00:00
o01844,c0406,delivered,2018-08-27 14:00:00,2018-09-06 14:00:00
o01845,c0406,delivered,2017-10-01 04:00:00,2017-10-16 04:00:00
o01846,c0406,delivered,2017-09-16 19:00:00,2017-09-18 19:00:00
o01847,c0406,delivered,2018-07-21 01:00:00,2018-08-01 01:00:00
o01848,c0406,delivered,2017-07-27 17:00:00,2017-08-13 17:00:00
o01849,c0406,delivered,2017-04-30 11:00:00,2017-05-14 11:00:00
o01850,c0406,delivered,2017-10-10 00:00:00,2017-10-16 00:00:00
o01851,c0406,delivered,2017-11-03 06:00:00,2017-11-17 06:00:00
o01852,c0407,delivered,2017-04-10 17:00:00,2017-04-16 17:00:00
o01853,c0407,delivered,2018-01-30 20:00:00,2018-02-09 20:00:00
o01854,c0407,delivered,2017-03-26 00:00:00,2017-04-05 00:00:00
o01855,c0407,delivered,2017-03-12 21:00:00,2017-04-05 21:00:00
o01856,c0407,delivered,2018-08-20 22:00:00,2018-09-04 22:00:00
o01857,c0407,delivered,2017-07-17 10:00:00,2017-07-24 10:00:00
o01858,c0407,delivered,2018-05-26 10:00:00,2018-06-05 10:00:00
o01859,c0408,delivered,2018-02-24 08:00:00,2018-03-06 08:00:00
o01860,c0408,delivered,2017-05-19 01:00:00,2017-05-21 01:00:00
o01861,c0408,delivered,2017-09-02 23:00:00,2017-09-09 23:00:00
o01862,c0408,delivered,2018-01-25 07:00:00,2018-02-02 07:00:00
o01863,c0409,delivered,2017-04-10 13:00:00,2017-04-27 13:00:00
o01864,c0409,delivered,2017-08-01 12:00:00,2017-08-13 12:00:00
o01865,c0409,delivered,2017-06-14 16:00:00,2017-06-28 16:00:00
o01866,c0409,delivered,2017-02-10 11:00:00,2017-02-20 11:00:00
o01867,c0409,delivered,2018-04-29 07:00:00,2018-05-22 07:00:00
o01868,c0410,delivered,2018-01-09 03:00:00,2018-01-20 03:00:00
o01869,c0410,delivered,2018-06-22 06:00:00,2018-07-10 06:00:00
o01870,c0410,delivered,2018-04-22 16:00:00,2018-04-26 16:00:00
o01871,c0410,delivered,2017-08-16 08:00:00,2017-08-25 08:00:00
o01872,c0410,delivered,2018-06-19 00:00:00,2018-07-03 00:00:00
o01873,c0411,delivered,2018-08-21 21:00:00,2018-09-05 21:00:00
o01874,c0411,delivered,2018-08-30 09:00:00,2018-09-15 09:00:00
o01875,c0411,delivered,2017-11-27 01:00:00,2017-11-29 01:00:00
o01876,c0411,delivered,2018-06-30 04:00:00,2018-07-10 04:00:00
o01877,c0411,delivered,2018-01-15 13:00:00,2018-01-28 13:00:00
o01878,c0411,delivered,2018-08-19 18:00:00,2018-09-11 18:00:00
o01879,c0411,delivered,2018-02-05 23:00:00,2018-02-20 23:00:00
o01880,c0412,delivered,2017-11-26 19:00:00,2017-12-17 19:00:00
o01881,c0412,delivered,2017-02-11 21:00:00,2017-02-28 21:00:00
o01882,c0412,delivered,2018-06-30 17:00:00,2018-07-23 17:00:00
o01883,c0412,delivered,2017-06-17 04:00:00,2017-06-23 04:00:00
o01884,c0412,delivered,2017-06-03 05:00:00,2017-06-15 05:00:00
o01885,c0413,delivered,2017-05-01 03:00:00,2017-05-15 03:00:00
o01886,c0413,delivered,2018-04-28 03:00:00,2018-05-11 03:00:00
o01887,c0413,delivered,2018-02-05 16:00:00,2018-02-09 16:00:00
o01888,c0413,delivered,2018-03-23 00:00:00,2018-03-30 00:00:00
o01889,c0413,delivered,2017-07-14 20:00:00,2017-07-20 20:00:00
o01890,c0414,delivered,2018-04-21 23:00:00,2018-05-15 23:00:00
o01891,c0414,delivered,2017-07-04 02:00:00,2017-07-11 02:00:00
o01892,c0414,delivered,2018-04-13 04:00:00,2018-04-29 04:00:00
o01893,c0414,delivered,2017-08-16 18:00:00,2017-08-31 18:00:00
o01894,c0414,delivered,2017-12-22 18:00:00,2018-01-14 18:00:00
o01895,c0414,delivered,2017-08-10 12:00:00,2017-08-26 12:00:00
o01896,c0414,delivered,2018-05-16 11:00:00,2018-05-26 11:00:00
o01897,c0414,delivered,2018-05-30 22:00:00,2018-06-14 22:00:00
o01898,c0415,delivered,2017-03-04 06:00:00,2017-03-16 06:00:00
o01899,c0415,delivered,2018-03-04 16:00:00,2018-03-24 16:00:00
o01900,c0415,delivered,2017-01-19 11:00:00,2017-02-06 11:00:00
o01901,c0415,delivered,2018-08-24 03:00:00,2018-09-15 03:00:00
o01902,c0415,delivered,2017-01-05 04:00:00,2017-01-26 04:00:00
o01903,c0415,delivered,2018-04-24 23:00:00,2018-05-09 23:00:00
o01904,c0415,delivered,2018-01-10 12:00:00,2018-01-23 12:00:00
o01905,c0416,delivered,2017-11-09 07:00:00,2017-11-30 07:00:00
o01906,c0416,delivered,2017-08-05 14:00:00,2017-08-22 14:00:00
o01907,c0416,delivered,2017-11-23 14:00:00,2017-11-26 14:00:00
o01908,c0416,delivered,2017-07-12 10:00:00,2017-07-23 10:00:00
o01909,c0417,delivered,2018-07-07 21:00:00,2018-07-25 21:00:00
o01910,c0417,delivered,2017-08-03 01:00:00,2017-08-22 01:00:00
o01911,c0417,delivered,2018-06-22 11:00:00,2018-07-13 11:00:00
o01912,c0417,delivered,2018-07-20 13:00:00,2018-07-26 13:00:00
o01913,c0417,delivered,2017-01-14 18:00:00,2017-01-28 18:00:00
o01914,c0418,delivered,2017-04-04 01:00:00,2017-04-28 01:00:00
o01915,c0418,delivered,2017-07-14 07:00:00,2017-07-30 07:00:00
o01916,c0418,delivered,2017-08-10 21:00:00,2017-08-27 21:00:00
o01917,c0418,delivered,2017-08-06 06:00:00,2017-08-27 06:00:00
o01918,c0418,delivered,2017-12-26 22:00:00,2018-01-04 22:00:00
o01919,c0419,delivered,2017-01-13 21:00:00,2017-01-20 21:00:00
o01920,c0419,delivered,2018-05-30 17:00:00,2018-06-06 17:00:00
o01921,c0419,delivered,2018-04-06 01:00:00,2018-04-17 01:00:00
o01922,c0419,delivered,2017-08-05 15:00:00,2017-08-19 15:00:00
o01923,c0419,delivered,2018-01-08 11:00:00,2018-01-27 11:00:00
o01924,c0419,delivered,2017-04-08 17:00:00,2017-04-11 17:00:00
o01925,c0420,delivered,2017-02-22 17:00:00,2017-02-27 17:00:00
o01926,c0420,delivered,2018-04-14 03:00:00,2018-04-19 03:00:00
o01927,c0420,delivered,2018-07-21 04:00:00,2018-08-13 04:00:00
o01928,c0420,delivered,2017-07-31 19:00:00,2017-08-23 19:00:00
o01929,c0420,delivered,2017-03-12 07:00:00,2017-03-27 07:00:00
o01930,c0421,delivered,2018-06-11 04:00:00,2018-06-17 04:00:00
o01931,c0422,delivered,2017-08-12 04:00:00,2017-08-20 04:00:00
o01932,c0422,delivered,2017-03-20 19:00:00,2017-04-09 19:00:00
o01933,c0422,delivered,2017-03-29 12:00:00,2017-04-14 12:00:00
o01934,c0422,delivered,2018-01-17 23:00:00,2018-02-02 23:00:00
o01935,c0423,delivered,2018-02-22 00:00:00,2018-02-25 00:00:00
o01936,c0423,delivered,2018-01-12 21:00:00,2018-01-23 21:00:00
o01937,c0423,delivered,2018-01-26 05:00:00,2018-02-07 05:00:00
o01938,c0423,delivered,2018-04-02 15:00:00,2018-04-06 15:00:00
o01939,c0423,delivered,2018-06-19 22:00:00,2018-07-01 22:00:00
o01940,c0424,delivered,2017-07-27 12:00:00,2017-08-16 12:00:00
o01941,c0424,delivered,2017-10-03 00:00:00,2017-10-06 00:00:00
o01942,c0424,delivered,2018-05-09 18:00:00,2018-05-28 18:00:00
o01943,c0425,delivered,2017-03-18 04:00:00,2017-03-29 04:00:00
o01944,c0425,delivered,2017-05-21 09:00:00,2017-06-04 09:00:00
o01945,c0425,delivered,2017-06-20 02:00:00,2017-07-01 02:00:00
o01946,c0425,delivered,2018-03-16 14:00:00,2018-03-25 14:00:00
o01947,c0425,delivered,2017-07-09 14:00:00,2017-07-14 14:00:00
o01948,c0426,delivered,2018-05-22 20:00:00,2018-05-24 20:00:00
o01949,c0426,delivered,2018-08-14 00:00:00,2018-08-26 00:00:00
o01950,c0427,delivered,2018-02-10 07:00:00,2018-02-16 07:00:00
o01951,c0427,delivered,2017-01-29 17:00:00,2017-01-31 17:00:00
o01952,c0427,delivered,2017-10-22 09:00:00,2017-11-15 09:00:00
o01953,c0427,delivered,2018-07-20 19:00:00,2018-08-07 19:00:00
o01954,c0428,delivered,2017-11-27 08:00:00,2017-12-02 08:00:00
o01955,c0428,delivered,2018-08-12 09:00:00,2018-08-23 09:00:00
o01956,c0428,delivered,2017-03-27 06:00:00,2017-04-12 06:00:00
o01957,c0428,delivered,2017-09-17 14:00:00,2017-09-23 14:00:00
o01958,c0428,delivered,2017-02-19 21:00:00,2017-03-02 21:00:00
o01959,c0428,delivered,2017-08-08 06:00:00,2017-08-25 06:00:00
o01960,c0428,delivered,2017-12-09 09:00:00,2018-01-01 09:00:00
o01961,c0428,delivered,2018-07-03 04:00:00,2018-07-19 04:00:00
o01962,c0428,delivered,2018-08-12 11:00:00,2018-08-14 11:00:00
o01963,c0429,delivered,2017-03-22 16:00:00,2017-04-13 16:00:00
o01964,c0429,delivered,2017-03-20 13:00:00,2017-04-02 13:00:00
o01965,c0430,delivered,2017-06-23 15:00:00,2017-07-15 15:00:00
o01966,c0430,delivered,2017-05-26 01:00:00,2017-06-05 01:00:00
o01967,c0430,delivered,2017-07-10 17:00:00,2017-07-24 17:00:00
o01968,c0430,delivered,2017-01-11 08:00:00,2017-01-29 08:00:00
o01969,c0430,delivered,2017-10-17 13:00:00,2017-10-25 13:00:00
o01970,c0430,delivered,2017-07-14 03:00:00,2017-07-17 03:00:00
o01971,c0430,delivered,2017-01-23 14:00:00,2017-01-28 14:00:00
o01972,c0430,delivered,2017-12-15 22:00:00,2018-01-02 22:00:00
o01973,c0431,delivered,2017-12-16 02:00:00,2017-12-29 02:00:00
o01974,c0431,delivered,2018-06-26 09:00:00,2018-07-17 09:00:00
o01975,c0431,delivered,2018-03-07 06:00:00,2018-03-12 06:00:00
o01976,c0432,delivered,2017-01-11 06:00:00,2017-01-20 06:00:00
o01977,c0432,delivered,2018-02-03 13:00:00,2018-02-16 13:00:00
o01978,c0432,delivered,2018-03-16 18:00:00,2018-04-03 18:00:00
o01979,c0432,delivered,2018-06-30 08:00:00,2018-07-20 08:00:00
o01980,c0433,delivered,2017-09-13 04:00:00,2017-09-18 04:00:00
o01981,c0433,delivered,2017-02-25 22:00:00,2017-03-02 22:00:00
o01982,c0434,delivered,2018-05-23 18:00:00,2018-06-04 18:00:00
o01983,c0434,delivered,2018-07-10 21:00:00,2018-08-02 21:00:00
o01984,c0434,delivered,2017-10-30 07:00:00,2017-11-02 07:00:00
o01985,c0434,delivered,2018-05-26 20:00:00,2018-06-09 20:00:00
o01986,c0434,delivered,2017-02-13 19:00:00,2017-02-21 19:00:00
o01987,c0435,delivered,2017-11-30 15:00:00,2017-12-05 15:00:00
o01988,c0435,delivered,2017-02-08 01:00:00,2017-03-04 01:00:00
o01989,c0435,delivered,2018-08-05 10:00:00,2018-08-16 10:00:00
o01990,c0435,delivered,2017-09-05 08:00:00,2017-09-19 08:00:00
o01991,c0435,delivered,2017-08-05 14:00:00,2017-08-15 14:00:00
o01992,c0436,delivered,2018-01-18 22:00:00,2018-01-24 22:00:00
o01993,c0436,delivered,2017-02-08 12:00:00,2017-02-12 12:00:00
o01994,c0436,delivered,2017-05-21 18:00:00,2017-06-01 18:00:00
o01995,c0436,delivered,2017-12-01 18:00:00,2017-12-05 18:00:00
o01996,c0436,delivered,2017-10-19 00:00:00,2017-11-01 00:00:00
o01997,c0436,delivered,2017-05-17 21:00:00,2017-05-24 21:00:00
o01998,c0436,delivered,2017-05-02 00:00:00,2017-05-07 00:00:00
o01999,c0436,delivered,2017-05-12 05:00:00,2017-05-30 05:00:00
o02000,c0436,delivered,2018-06-24 20:00:00,2018-07-17 20:00:00
o02001,c0436,delivered,2018-07-01 10:00:00,2018-07-11 10:00:00
o02002,c0437,delivered,2018-01-30 07:00:00,2018-02-14 07:00:00
o02003,c0437,delivered,2018-08-31 04:00:00,2018-09-19 04:00:00
o02004,c0437,delivered,2018-07-23 12:00:00,2018-08-02 12:00:00
o02005,c0438,delivered,2017-06-04 04:00:00,2017-06-13 04:00:00
o02006,c0438,delivered,2018-03-30 12:00:00,2018-04-06 12:00:00
o02007,c0438,delivered,2017-11-26 19:00:00,2017-11-28 19:00:00
o02008,c0438,delivered,2017-01-13 23:00:00,2017-02-01 23:00:00
o02009,c0439,delivered,2017-12-16 21:00:00,2017-12-31 21:00:00
o02010,c0439,delivered,2017-11-13 05:00:00,2017-12-03 05:00:00
o02011,c0440,delivered,2018-04-11 07:00:00,2018-04-29 07:00:00
o02012,c0440,delivered,2018-03-19 02:00:00,2018-03-24 02:00:00
o02013,c0440,delivered,2017-12-28 14:00:00,2018-01-14 14:00:00
o02014,c0441,delivered,2017-08-15 20:00:00,2017-08-27 20:00:00
o02015,c0442,delivered,2017-05-06 02:00:00,2017-05-28 02:00:00
o02016,c0442,delivered,2018-03-06 11:00:00,2018-03-12 11:00:00
o02017,c0442,delivered,2017-02-28 03:00:00,2017-03-04 03:00:00
o02018,c0442,delivered,2017-11-18 04:00:00,2017-11-22 04:00:00
o02019,c0442,delivered,2017-06-21 16:00:00,2017-07-04 16:00:00
o02020,c0442,delivered,2017-04-04 17:00:00,2017-04-17 17:00:00
o02021,c0443,delivered,2017-04-24 16:00:00,2017-05-18 16:00:00
o02022,c0443,delivered,2017-11-25 03:00:00,2017-12-04 03:00:00
o02023,c0443,delivered,2017-12-31 23:00:00,2018-01-23 23:00:00
o02024,c0443,delivered,2018-07-22 19:00:00,2018-08-06 19:00:00
o02025,c0443,delivered,2018-01-29 17:00:00,2018-02-16 17:00:00
o02026,c0444,delivered,2018-01-24 03:00:00,2018-02-15 03:00:00
o02027,c0444,delivered,2017-01-06 10:00:00,2017-01-17 10:00:00
o02028,c0444,delivered,2018-08-29 02:00:00,2018-09-10 02:00:00
o02029,c0444,delivered,2017-08-06 02:00:00,2017-08-13 02:00:00
o02030,c0444,delivered,2017-09-14 21:00:00,2017-09-24 21:00:00
o02031,c0445,delivered,2018-06-20 17:00:00,2018-07-10 17:00:00
o02032,c0445,delivered,2018-06-04 17:00:00,2018-06-22 17:00:00
o02033,c0445,delivered,2017-04-04 17:00:00,2017-04-07 17:00:00
o02034,c0445,delivered,2018-03-25 15:00:00,2018-04-13 15:00:00
o02035,c0445,delivered,2018-01-26 08:00:00,2018-02-05 08:00:00
o02036,c0445,delivered,2017-12-29 11:00:00,2018-01-07 11:00:00
o02037,c0445,delivered,2017-10-25 12:00:00,2017-11-01 12:00:00
o02038,c0446,delivered,2018-01-24 07:00:00,2018-02-01 07:00:00
o02039,c0446,delivered,2017-09-12 02:00:00,2017-09-27 02:00:00
o02040,c0447,delivered,2018-03-22 22:00:00,2018-03-30 22:00:00
