user_id,day,variant,device,traffic_source,age,session_minutes,pages_viewed,prior_visits_30d,discount_pct,is_weekend,converted,order_value
1544,8,A,desktop,social,28,3.7,4,1,0,0,0,0.0
1562,8,A,desktop,ads,30,2.24,6,4,0,0,0,0.0
1582,8,A,mobile,direct,53,4.7,8,3,5,0,0,0.0
1592,8,B,mobile,ads,20,3.0,12,4,0,0,0,0.0
1601,8,B,mobile,social,24,2.93,6,9,5,0,0,0.0
1634,8,B,mobile,direct,34,3.91,4,7,0,0,1,45.88
1643,8,B,mobile,search,39,5.46,8,0,0,0,0,0.0
1669,8,B,desktop,social,16,1.24,6,4,5,0,0,0.0
1672,8,A,desktop,ads,33,3.18,3,2,10,0,1,87.58
1681,8,B,mobile,search,23,3.62,7,5,10,0,0,0.0
1695,8,B,mobile,ads,45,6.47,4,4,5,0,0,0.0
1698,8,B,mobile,search,19,2.68,3,2,0,0,0,0.0
1754,8,B,mobile,search,30,1.93,6,3,5,0,0,0.0
1795,8,B,mobile,social,24,0.62,5,3,0,0,0,0.0
1804,8,B,desktop,search,36,3.28,7,4,0,0,0,0.0
1808,8,B,mobile,ads,31,4.02,5,5,10,0,0,0.0
1824,8,B,desktop,ads,36,1.97,7,4,10,0,1,16.87
1856,8,A,mobile,social,22,5.03,8,3,0,0,0,0.0
1881,8,A,mobile,ads,25,2.7,4,3,5,0,0,0.0
1904,8,A,mobile,search,25,2.62,4,0,15,0,0,0.0
1923,8,A,mobile,ads,30,3.02,9,3,0,0,0,0.0
2001,8,A,mobile,ads,32,2.62,5,1,0,0,0,0.0
2019,8,B,mobile,social,47,3.81,5,4,0,0,0,0.0
2034,8,A,desktop,social,27,6.21,8,2,0,0,1,22.61
2048,8,A,mobile,search,22,4.7,7,3,0,0,1,70.52
2061,8,A,desktop,ads,38,2.25,7,3,5,0,0,0.0
2094,8,B,desktop,social,30,3.82,5,5,0,0,0,0.0
2095,8,A,mobile,direct,41,4.04,3,4,5,0,0,0.0
2108,8,B,desktop,search,35,6.38,4,2,15,0,0,0.0
2132,8,B,desktop,direct,22,3.14,11,3,5,0,1,46.39
2135,8,A,mobile,search,45,4.25,5,2,5,0,0,0.0
2151,8,A,desktop,search,31,2.38,6,3,10,0,0,0.0
2204,8,A,desktop,social,37,3.6,5,6,5,0,1,84.74
2205,8,A,mobile,direct,21,3.46,7,4,0,0,0,0.0
2219,8,B,mobile,ads,22,3.59,7,3,10,0,1,35.97
2235,8,B,mobile,ads,31,3.16,9,4,5,0,1,104.29
2245,8,B,mobile,search,41,3.1,5,3,0,0,1,33.2
2275,8,A,desktop,direct,27,3.74,8,1,0,0,0,0.0
2300,8,B,desktop,direct,28,3.59,4,5,0,0,0,0.0
2304,8,B,mobile,ads,38,5.18,7,4,0,0,0,0.0
2341,8,A,desktop,social,37,1.72,8,2,5,0,0,0.0
2386,8,B,desktop,direct,16,5.17,7,3,0,0,1,104.71
2400,8,A,desktop,search,26,4.94,7,1,10,0,0,0.0
2403,8,A,mobile,ads,24,3.97,7,3,5,0,1,56.27
2418,8,A,mobile,direct,21,3.9,9,3,5,0,0,0.0
2430,8,A,mobile,direct,35,2.91,8,1,0,0,1,100.5
2446,8,A,mobile,ads,42,4.17,3,1,15,0,0,0.0
2477,8,A,desktop,ads,30,0.97,4,5,10,0,0,0.0
2491,8,A,desktop,ads,31,3.27,5,3,10,0,0,0.0
2495,8,A,mobile,direct,21,6.69,4,1,5,0,0,0.0
2498,8,B,mobile,ads,37,4.37,6,7,5,0,0,0.0
2536,8,B,desktop,ads,36,4.8,4,2,10,0,1,81.38
2552,8,B,mobile,direct,25,6.26,6,3,0,0,0,0.0
2580,8,A,mobile,search,18,4.21,10,2,0,0,0,0.0
2582,8,A,mobile,social,21,3.19,8,0,0,0,0,0.0
2626,8,B,mobile,direct,31,4.31,10,4,5,0,0,0.0
2665,8,A,desktop,direct,46,2.15,9,0,0,0,0,0.0
2705,8,B,desktop,direct,33,6.49,7,2,0,0,0,0.0
2732,8,B,desktop,search,38,3.19,8,4,0,0,1,53.31
2783,8,A,mobile,search,27,2.47,2,3,5,0,0,0.0
2791,8,B,mobile,search,32,5.7,5,6,5,0,0,0.0
2807,8,B,desktop,ads,31,5.92,5,1,5,0,0,0.0
2840,8,A,desktop,ads,36,5.05,3,0,10,0,1,32.85
2844,8,A,mobile,search,47,2.54,4,0,5,0,0,0.0
2885,8,B,desktop,direct,33,1.93,4,1,0,0,0,0.0
2923,8,B,desktop,social,16,5.76,6,6,0,0,0,0.0
2928,8,B,mobile,search,26,2.61,3,6,0,0,1,27.07
2956,8,B,mobile,social,29,1.14,7,3,0,0,1,179.83
3002,8,B,desktop,search,24,4.36,7,2,15,0,0,0.0
3050,8,B,mobile,ads,41,4.14,8,3,0,0,1,53.94
3098,8,B,mobile,direct,37,2.62,6,4,5,0,1,151.8
3101,8,B,mobile,ads,21,2.37,10,2,10,0,0,0.0
3109,8,B,desktop,search,35,4.9,5,4,10,0,0,0.0
3122,8,B,desktop,ads,47,1.66,7,3,0,0,0,0.0
3156,8,A,mobile,direct,41,6.6,5,6,5,0,1,54.19
3161,8,A,mobile,social,30,1.25,7,0,10,0,0,0.0
3174,8,B,mobile,search,41,3.63,5,0,5,0,0,0.0
3216,8,B,mobile,search,20,3.82,6,6,10,0,0,0.0
3285,8,A,desktop,social,32,1.7,10,2,0,0,0,0.0
3349,8,B,mobile,search,28,1.49,4,5,5,0,0,0.0
3372,8,B,mobile,social,42,3.0,7,0,0,0,0,0.0
3438,8,A,desktop,search,34,4.87,6,3,0,0,1,42.36
3470,8,B,mobile,direct,26,3.04,9,3,0,0,0,0.0
5,9,A,mobile,social,16,2.58,8,1,0,0,0,0.0
47,9,B,mobile,ads,16,1.78,6,2,5,0,1,144.85
90,9,B,mobile,ads,46,7.2,7,6,0,0,0,0.0
135,9,B,mobile,ads,24,4.37,6,3,5,0,0,0.0
149,9,A,desktop,social,30,2.64,5,2,0,0,0,0.0
177,9,B,mobile,search,40,3.53,3,1,10,0,0,0.0
190,9,A,mobile,search,24,4.95,5,0,5,0,0,0.0
194,9,B,mobile,ads,22,6.74,6,3,0,0,0,0.0
202,9,B,mobile,direct,31,4.47,5,2,0,0,0,0.0
211,9,A,desktop,direct,22,6.86,8,3,0,0,0,0.0
228,9,A,mobile,ads,27,3.36,8,3,0,0,0,0.0
239,9,A,desktop,ads,16,3.76,11,4,10,0,0,0.0
247,9,A,mobile,social,30,4.87,8,3,0,0,0,0.0
259,9,B,mobile,search,45,3.67,8,3,0,0,0,0.0
336,9,A,mobile,search,43,6.14,9,6,0,0,0,0.0
380,9,B,mobile,social,26,6.18,7,3,10,0,1,65.07
491,9,B,mobile,search,22,2.91,7,6,10,0,0,0.0
522,9,A,mobile,search,31,4.21,5,5,0,0,0,0.0
550,9,A,mobile,direct,34,3.19,6,0,0,0,0,0.0
580,9,A,mobile,search,20,2.84,6,3,0,0,1,65.92
650,9,B,desktop,social,16,0.95,9,4,0,0,0,0.0
660,9,A,mobile,ads,29,3.8,5,1,5,0,0,0.0
708,9,A,mobile,direct,26,5.95,8,6,10,0,0,0.0
731,9,A,desktop,social,34,4.62,8,6,10,0,0,0.0
748,9,A,desktop,ads,24,2.65,7,5,0,0,0,0.0
757,9,B,mobile,search,31,2.65,8,4,10,0,0,0.0
813,9,B,desktop,social,43,5.16,5,6,10,0,0,0.0
824,9,A,desktop,ads,30,3.09,5,5,5,0,0,0.0
826,9,B,mobile,ads,32,3.73,6,4,5,0,0,0.0
828,9,A,mobile,ads,27,2.35,3,2,0,0,0,0.0
888,9,A,mobile,social,26,5.58,5,5,5,0,0,0.0
906,9,B,desktop,social,28,1.05,6,2,15,0,0,0.0
935,9,A,mobile,social,38,4.65,5,5,15,0,0,0.0
941,9,B,desktop,search,31,4.96,8,1,0,0,1,72.78
973,9,A,desktop,direct,24,1.84,11,3,0,0,0,0.0
1029,9,B,desktop,direct,39,5.93,12,2,5,0,1,47.4
1038,9,A,mobile,social,16,0.75,6,2,5,0,0,0.0
1075,9,A,mobile,ads,36,4.51,8,1,5,0,0,0.0
1082,9,A,mobile,social,20,3.13,9,3,5,0,0,0.0
1091,9,A,mobile,search,38,1.5,6,6,10,0,0,0.0
1105,9,B,desktop,ads,37,1.39,5,4,0,0,0,0.0
1108,9,B,desktop,search,23,5.91,7,4,5,0,1,62.67
1109,9,B,mobile,search,40,1.35,5,3,5,0,0,0.0
1120,9,B,mobile,social,20,4.75,4,3,5,0,0,0.0
1125,9,B,mobile,social,24,4.58,4,7,0,0,0,0.0
1141,9,A,mobile,ads,39,3.94,7,1,5,0,0,0.0
1153,9,A,mobile,direct,17,3.3,6,4,0,0,0,0.0
1180,9,B,mobile,ads,36,4.02,9,2,5,0,0,0.0
1191,9,A,desktop,social,30,3.23,7,2,5,0,0,0.0
1206,9,A,mobile,ads,34,0.44,4,5,10,0,0,0.0
1288,9,A,desktop,search,36,2.42,5,6,5,0,0,0.0
1345,9,B,desktop,social,16,4.95,8,1,0,0,0,0.0
1358,9,A,desktop,social,32,4.85,6,4,0,0,1,51.43
1361,9,B,mobile,social,45,5.47,5,0,10,0,0,0.0
1378,9,A,mobile,ads,28,4.41,5,1,0,0,0,0.0
1420,9,B,desktop,direct,33,2.85,6,5,10,0,0,0.0
1436,9,A,desktop,ads,41,4.57,5,3,10,0,0,0.0
1448,9,A,desktop,search,30,4.1,8,3,5,0,0,0.0
1450,9,B,mobile,search,35,2.88,7,3,15,0,0,0.0
1632,9,B,mobile,ads,25,3.51,5,3,10,0,1,35.75
1633,9,B,mobile,social,37,3.61,10,3,15,0,0,0.0
1649,9,B,mobile,search,27,7.4,7,3,5,0,0,0.0
1707,9,B,mobile,direct,28,1.67,6,2,0,0,1,56.22
1723,9,B,mobile,search,31,4.34,5,2,5,0,1,72.58
1736,9,B,desktop,ads,36,2.51,8,4,5,0,0,0.0
1761,9,B,mobile,direct,30,3.83,9,1,0,0,0,0.0
1777,9,A,mobile,ads,20,4.23,5,5,5,0,1,30.45
1784,9,B,mobile,ads,26,2.02,5,3,0,0,0,0.0
1826,9,A,desktop,ads,32,2.94,6,2,0,0,0,0.0
1869,9,A,desktop,search,43,5.59,7,3,5,0,0,0.0
1960,9,B,mobile,search,23,4.04,7,4,5,0,0,0.0
2000,9,A,mobile,social,22,5.68,9,0,0,0,0,0.0
2140,9,A,desktop,direct,45,1.9,11,1,0,0,0,0.0
2141,9,A,mobile,direct,27,3.69,8,4,0,0,1,174.01
2236,9,A,desktop,social,33,0.9,5,3,10,0,0,0.0
2241,9,A,mobile,search,40,2.97,7,3,15,0,0,0.0
2261,9,A,mobile,social,33,1.96,5,2,0,0,0,0.0
2265,9,B,mobile,direct,41,2.58,6,2,0,0,0,0.0
2270,9,A,desktop,ads,24,5.52,8,6,0,0,1,12.91
2280,9,A,desktop,search,27,3.39,7,1,0,0,0,0.0
2282,9,A,desktop,search,38,4.55,12,2,0,0,0,0.0
2288,9,B,mobile,social,35,0.89,5,3,5,0,0,0.0
2348,9,A,mobile,direct,32,5.46,4,2,5,0,0,0.0
2361,9,A,mobile,search,46,3.55,4,1,5,0,0,0.0
2467,9,A,desktop,direct,29,4.81,7,10,5,0,0,0.0
2500,9,B,mobile,search,47,5.38,8,4,5,0,0,0.0
2502,9,B,mobile,social,37,1.43,8,3,0,0,0,0.0
2546,9,A,desktop,ads,32,2.76,4,3,0,0,1,36.99
2554,9,B,mobile,search,29,2.51,6,5,10,0,0,0.0
2556,9,B,mobile,ads,24,4.78,4,3,0,0,0,0.0
2577,9,A,mobile,social,16,5.86,7,4,0,0,1,70.56
2581,9,B,desktop,ads,24,4.15,2,1,0,0,0,0.0
2594,9,A,mobile,direct,32,5.42,5,1,0,0,0,0.0
2641,9,A,desktop,ads,18,2.62,4,7,5,0,1,112.75
2693,9,B,mobile,search,27,4.43,5,0,0,0,0,0.0
2713,9,A,desktop,direct,16,2.32,6,4,10,0,1,30.73
2754,9,A,desktop,ads,16,3.47,7,5,5,0,0,0.0
2782,9,A,desktop,search,32,5.1,5,2,5,0,0,0.0
2829,9,B,desktop,search,29,5.53,6,3,15,0,0,0.0
2855,9,A,desktop,ads,34,2.88,5,1,10,0,0,0.0
2892,9,B,mobile,search,38,4.46,9,2,0,0,0,0.0
2894,9,B,desktop,ads,24,1.92,7,2,0,0,0,0.0
2907,9,A,desktop,ads,31,6.22,8,1,5,0,0,0.0
2937,9,B,mobile,social,16,2.06,5,5,0,0,0,0.0
2944,9,A,mobile,search,38,5.3,5,1,5,0,1,53.39
2990,9,A,mobile,ads,21,2.76,5,2,10,0,0,0.0
3025,9,B,desktop,ads,19,2.59,6,0,0,0,0,0.0
3042,9,A,desktop,ads,37,5.09,4,4,0,0,0,0.0
3067,9,A,mobile,direct,16,2.21,7,2,10,0,0,0.0
3119,9,B,mobile,social,23,3.57,7,4,5,0,0,0.0
3178,9,B,mobile,ads,35,5.84,6,2,0,0,0,0.0
3192,9,A,mobile,ads,27,3.8,8,5,5,0,0,0.0
3214,9,B,mobile,ads,16,3.15,5,3,15,0,0,0.0
3307,9,B,desktop,ads,38,3.8,6,4,10,0,1,122.19
3313,9,B,mobile,direct,37,6.8,8,1,0,0,0,0.0
3340,9,A,mobile,search,26,3.84,6,5,0,0,0,0.0
3383,9,A,mobile,social,25,4.57,9,1,0,0,0,0.0
3399,9,B,desktop,social,19,2.95,7,4,0,0,1,67.08
3411,9,A,mobile,ads,23,4.95,8,2,0,0,1,84.42
3412,9,B,mobile,direct,26,6.11,5,5,15,0,1,93.8
3477,9,B,mobile,search,48,1.28,7,2,5,0,1,103.72
3510,9,A,desktop,search,29,5.63,5,4,0,0,0,0.0
3544,9,A,desktop,search,33,0.83,10,1,5,0,1,67.92
3554,9,B,mobile,ads,33,2.92,4,6,5,0,0,0.0
3558,9,B,desktop,social,36,6.33,9,0,0,0,1,39.74
3591,9,B,desktop,ads,45,2.56,9,6,5,0,1,112.12
54,10,B,desktop,direct,37,4.91,6,2,5,0,0,0.0
92,10,B,mobile,social,49,3.29,8,3,0,0,1,92.44
114,10,A,desktop,search,34,4.47,8,2,10,0,1,45.84
122,10,B,desktop,social,47,3.01,14,2,5,0,0,0.0
130,10,B,mobile,ads,26,2.38,6,2,15,0,0,0.0
138,10,A,mobile,search,23,2.71,9,3,0,0,0,0.0
164,10,B,desktop,search,42,0.71,6,0,0,0,0,0.0
196,10,A,desktop,social,16,2.28,6,3,0,0,0,0.0
208,10,B,mobile,ads,28,2.86,6,2,0,0,0,0.0
215,10,B,desktop,social,47,2.34,11,1,0,0,0,0.0
242,10,B,mobile,ads,24,4.21,7,5,0,0,0,0.0
276,10,B,mobile,social,45,3.51,5,1,15,0,0,0.0
280,10,B,mobile,search,34,3.06,6,2,10,0,0,0.0
283,10,B,desktop,social,31,1.41,6,3,5,0,0,0.0
293,10,A,mobile,ads,28,3.63,5,3,5,0,0,0.0
333,10,B,desktop,ads,30,3.02,6,4,0,0,0,0.0
338,10,B,mobile,search,36,4.84,7,7,10,0,0,0.0
409,10,A,mobile,search,31,0.64,7,2,0,0,0,0.0
411,10,B,desktop,search,37,3.18,4,2,5,0,0,0.0
412,10,B,mobile,direct,29,4.18,7,1,5,0,1,97.63
415,10,B,desktop,social,28,4.09,6,1,5,0,0,0.0
453,10,A,mobile,social,38,4.37,7,3,0,0,0,0.0
464,10,B,mobile,ads,40,3.63,6,3,5,0,0,0.0
526,10,A,mobile,social,43,3.12,6,4,5,0,0,0.0
557,10,B,mobile,social,35,1.82,5,5,0,0,1,24.75
577,10,A,mobile,search,26,2.79,7,4,10,0,0,0.0
611,10,B,mobile,ads,31,2.52,4,1,0,0,0,0.0
671,10,A,mobile,ads,31,3.54,5,2,0,0,0,0.0
709,10,A,mobile,ads,21,3.68,11,3,0,0,0,0.0
742,10,A,mobile,search,16,2.21,10,2,0,0,0,0.0
810,10,A,mobile,search,22,4.87,7,5,0,0,1,60.37
819,10,A,desktop,search,37,1.52,9,4,10,0,0,0.0
837,10,B,mobile,social,28,3.2,9,3,0,0,1,103.57
847,10,A,mobile,ads,27,4.39,7,1,0,0,1,121.61
851,10,B,desktop,direct,23,4.88,8,3,5,0,0,0.0
862,10,B,mobile,social,24,3.09,6,4,0,0,0,0.0
876,10,B,desktop,search,24,2.74,10,5,5,0,0,0.0
914,10,B,mobile,social,25,5.57,9,2,0,0,0,0.0
934,10,A,mobile,ads,31,3.98,7,4,5,0,0,0.0
983,10,B,mobile,ads,35,4.32,10,2,5,0,0,0.0
1016,10,A,mobile,search,32,2.73,4,2,0,0,0,0.0
1030,10,B,desktop,social,23,4.63,6,2,0,0,0,0.0
1051,10,A,mobile,social,30,3.76,8,3,0,0,0,0.0
1058,10,A,desktop,direct,21,5.34,6,4,0,0,0,0.0
1088,10,A,mobile,search,36,4.07,7,4,0,0,1,47.9
1152,10,B,mobile,direct,36,2.34,6,4,0,0,0,0.0
1204,10,A,desktop,search,29,2.59,5,1,5,0,0,0.0
1253,10,A,mobile,search,28,3.35,11,2,0,0,0,0.0
1301,10,A,mobile,direct,46,4.02,11,4,0,0,1,66.97
1319,10,A,mobile,ads,16,2.83,4,2,5,0,0,0.0
1369,10,B,desktop,ads,37,2.18,4,5,5,0,0,0.0
1417,10,A,mobile,direct,28,5.17,6,2,5,0,1,51.38
1449,10,B,mobile,social,43,4.73,3,2,5,0,0,0.0
1461,10,A,desktop,ads,32,5.0,5,3,0,0,0,0.0
1477,10,B,desktop,search,36,4.03,4,4,5,0,0,0.0
1487,10,B,desktop,social,38,4.65,9,1,5,0,1,37.9
1510,10,A,mobile,ads,38,2.43,5,1,0,0,0,0.0
1518,10,A,desktop,social,27,3.54,5,1,10,0,0,0.0
1522,10,A,desktop,search,24,3.71,4,5,0,0,0,0.0
1531,10,A,mobile,social,32,2.56,6,0,5,0,0,0.0
1567,10,A,desktop,ads,40,2.6,4,6,0,0,1,47.2
1577,10,A,mobile,search,25,3.92,5,6,0,0,1,97.84
1651,10,B,desktop,ads,37,4.62,8,4,10,0,1,129.97
1678,10,B,desktop,ads,34,2.85,8,2,0,0,1,33.99
1798,10,A,mobile,social,32,5.6,7,4,5,0,0,0.0
1813,10,B,mobile,direct,31,4.48,7,8,0,0,0,0.0
1814,10,A,desktop,ads,29,1.17,9,5,10,0,0,0.0
1832,10,B,desktop,search,37,4.44,5,4,0,0,0,0.0
1833,10,B,desktop,ads,38,5.3,13,0,5,0,0,0.0
1841,10,B,desktop,search,32,4.57,5,1,5,0,1,15.85
1850,10,B,desktop,search,35,2.31,5,2,0,0,0,0.0
1890,10,A,mobile,social,36,1.44,5,2,0,0,0,0.0
1934,10,A,desktop,search,36,1.14,5,5,10,0,0,0.0
1935,10,B,desktop,direct,27,3.43,5,4,0,0,0,0.0
1979,10,A,mobile,ads,28,4.47,12,2,0,0,0,0.0
2014,10,A,mobile,direct,33,5.61,5,4,0,0,1,170.5
2060,10,B,mobile,search,20,6.26,8,1,10,0,0,0.0
2066,10,B,desktop,social,29,2.38,5,3,5,0,1,127.0
2075,10,A,mobile,direct,36,2.43,7,2,5,0,0,0.0
2145,10,A,mobile,social,36,2.96,4,1,0,0,0,0.0
2158,10,B,mobile,direct,27,2.75,5,2,5,0,0,0.0
2164,10,A,desktop,social,41,4.45,9,4,0,0,1,42.63
2203,10,B,desktop,ads,28,2.87,7,1,0,0,0,0.0
2249,10,A,desktop,search,42,2.82,5,6,15,0,0,0.0
2289,10,B,mobile,direct,36,2.91,4,5,5,0,0,0.0
2316,10,A,mobile,direct,33,5.43,4,5,0,0,0,0.0
2352,10,A,mobile,social,38,1.67,4,5,0,0,0,0.0
2355,10,A,desktop,social,37,3.86,10,4,0,0,0,0.0
2372,10,A,desktop,ads,35,5.0,3,7,0,0,1,55.66
2425,10,A,mobile,search,30,2.74,9,4,5,0,0,0.0
2432,10,B,mobile,ads,37,1.68,7,5,5,0,1,64.64
2436,10,A,mobile,search,39,4.75,6,3,5,0,1,175.13
2465,10,A,desktop,direct,35,4.94,6,2,0,0,0,0.0
2476,10,B,desktop,search,31,2.97,5,5,0,0,0,0.0
2517,10,B,desktop,ads,26,3.88,6,2,0,0,0,0.0
2541,10,A,desktop,search,27,1.71,6,2,0,0,1,28.26
2558,10,A,desktop,search,41,6.85,8,1,10,0,0,0.0
2587,10,A,mobile,search,42,2.52,5,0,15,0,0,0.0
2592,10,A,mobile,ads,32,6.86,5,8,0,0,1,63.77
2712,10,A,desktop,social,20,4.3,6,2,10,0,0,0.0
2723,10,B,desktop,search,43,4.53,16,3,0,0,0,0.0
2727,10,B,mobile,ads,38,4.24,11,1,5,0,0,0.0
2830,10,A,mobile,social,42,4.15,6,0,0,0,0,0.0
2845,10,B,mobile,search,32,3.02,7,5,5,0,0,0.0
2849,10,B,mobile,direct,18,3.39,6,1,5,0,0,0.0
2887,10,B,desktop,ads,22,2.7,6,1,0,0,1,87.65
2974,10,B,mobile,search,32,2.62,3,4,10,0,1,48.03
2985,10,B,mobile,social,21,2.58,7,2,0,0,0,0.0
3014,10,A,desktop,ads,40,2.46,3,3,0,0,0,0.0
3130,10,B,desktop,search,34,3.2,3,3,5,0,0,0.0
3136,10,A,mobile,ads,47,4.48,10,5,0,0,0,0.0
3139,10,A,desktop,ads,27,4.42,5,0,0,0,0,0.0
3154,10,B,mobile,search,35,0.4,5,2,10,0,0,0.0
3166,10,B,mobile,ads,44,3.26,5,4,0,0,0,0.0
3221,10,A,desktop,social,27,4.0,5,3,0,0,0,0.0
3282,10,A,mobile,ads,29,3.77,7,4,0,0,0,0.0
3359,10,B,mobile,search,33,3.87,8,3,10,0,0,0.0
3360,10,A,mobile,ads,18,5.85,7,6,10,0,1,14.88
3407,10,B,desktop,social,42,5.14,9,5,5,0,0,0.0
3422,10,B,desktop,social,30,2.34,9,3,5,0,0,0.0
3436,10,B,desktop,direct,36,5.39,9,5,5,0,0,0.0
3578,10,B,mobile,direct,42,6.11,4,1,0,0,0,0.0
3590,10,B,desktop,ads,19,3.65,4,3,5,0,0,0.0
3598,10,A,desktop,social,23,2.5,6,3,0,0,0,0.0
35,11,A,mobile,ads,35,5.67,6,6,0,0,0,0.0
65,11,B,desktop,ads,33,3.19,7,2,10,0,0,0.0
89,11,A,desktop,search,26,0.52,9,4,5,0,0,0.0
101,11,A,desktop,search,27,3.84,7,4,5,0,0,0.0
176,11,A,mobile,search,16,2.85,7,3,5,0,0,0.0
201,11,B,mobile,direct,22,1.59,5,1,0,0,0,0.0
231,11,B,mobile,social,27,3.7,8,2,10,0,0,0.0
256,11,B,mobile,ads,37,6.07,9,1,0,0,0,0.0
277,11,A,mobile,direct,29,4.17,6,2,5,0,0,0.0
340,11,A,desktop,search,37,5.17,6,0,5,0,0,0.0
349,11,A,desktop,search,21,3.07,6,2,5,0,0,0.0
352,11,A,mobile,search,30,4.33,5,5,0,0,0,0.0
376,11,B,mobile,search,34,3.03,10,5,5,0,0,0.0
377,11,B,desktop,social,24,1.51,6,1,5,0,1,76.14
378,11,B,desktop,ads,21,3.26,7,4,5,0,0,0.0
381,11,A,mobile,social,29,3.03,6,1,5,0,0,0.0
397,11,A,desktop,search,42,2.16,7,4,0,0,0,0.0
404,11,B,desktop,ads,18,3.77,6,6,0,0,0,0.0
455,11,A,mobile,search,22,3.2,5,3,0,0,0,0.0
466,11,B,desktop,ads,16,2.69,5,5,10,0,0,0.0
501,11,B,desktop,ads,45,2.73,10,4,5,0,0,0.0
559,11,B,desktop,direct,46,3.2,7,5,0,0,0,0.0
569,11,B,desktop,direct,21,3.71,11,3,0,0,0,0.0
629,11,A,mobile,ads,17,4.17,4,5,0,0,0,0.0
725,11,A,mobile,direct,33,5.92,7,2,0,0,0,0.0
733,11,A,mobile,ads,35,3.82,3,6,10,0,0,0.0
768,11,A,desktop,direct,39,0.75,10,1,0,0,1,85.33
772,11,A,desktop,search,30,3.5,3,3,15,0,0,0.0
776,11,A,mobile,ads,31,4.72,5,5,10,0,0,0.0
825,11,A,mobile,search,18,4.53,12,3,10,0,0,0.0
885,11,B,mobile,search,24,6.24,6,4,5,0,1,43.05
899,11,A,mobile,social,39,2.54,7,3,0,0,0,0.0
960,11,A,mobile,social,23,3.97,11,4,0,0,0,0.0
985,11,A,mobile,search,31,3.6,10,1,0,0,0,0.0
1048,11,B,mobile,search,36,4.2,8,6,0,0,0,0.0
1216,11,A,mobile,social,35,3.93,3,3,0,0,0,0.0
1242,11,A,mobile,social,23,4.54,8,3,5,0,0,0.0
1280,11,B,mobile,search,36,2.34,4,0,5,0,1,75.49
1295,11,A,desktop,social,45,3.1,6,2,0,0,0,0.0
1297,11,A,desktop,search,37,2.8,7,3,0,0,0,0.0
1339,11,B,desktop,ads,33,5.03,8,3,0,0,1,65.19
1350,11,A,desktop,ads,30,4.41,9,3,10,0,0,0.0
1362,11,B,mobile,ads,29,4.6,9,2,0,0,0,0.0
1364,11,B,desktop,search,33,2.07,6,2,5,0,0,0.0
1376,11,B,desktop,ads,34,4.59,5,2,10,0,1,50.4
1387,11,B,desktop,social,44,4.22,6,5,0,0,0,0.0
1435,11,A,mobile,social,26,2.59,6,3,0,0,0,0.0
1440,11,A,desktop,social,39,3.24,3,3,0,0,0,0.0
1474,11,A,mobile,search,17,4.18,4,3,5,0,0,0.0
1568,11,A,desktop,direct,32,2.64,2,2,0,0,0,0.0
1589,11,B,mobile,search,21,2.8,13,5,5,0,0,0.0
1593,11,A,desktop,social,26,4.68,9,3,5,0,1,85.41
1665,11,A,mobile,ads,16,2.83,10,1,0,0,0,0.0
1668,11,B,desktop,social,38,3.19,8,6,0,0,0,0.0
1699,11,A,desktop,search,30,1.83,6,5,5,0,1,79.58
1711,11,B,mobile,direct,37,3.4,6,4,0,0,1,31.96
1743,11,B,desktop,search,28,1.85,8,2,0,0,0,0.0
1802,11,A,desktop,direct,30,3.87,5,2,5,0,0,0.0
1837,11,B,mobile,ads,38,1.94,5,2,0,0,0,0.0
1858,11,A,desktop,direct,27,6.02,5,3,0,0,0,0.0
1891,11,B,mobile,social,31,1.95,4,3,0,0,0,0.0
1924,11,B,mobile,search,36,4.21,6,4,15,0,0,0.0
1956,11,B,mobile,social,30,6.26,4,3,10,0,0,0.0
1988,11,A,mobile,direct,30,3.08,5,2,5,0,0,0.0
2056,11,B,mobile,ads,26,3.7,5,4,5,0,0,0.0
2101,11,A,mobile,search,43,5.41,6,4,5,0,0,0.0
2120,11,A,mobile,social,24,2.04,8,2,5,0,0,0.0
2146,11,A,mobile,direct,40,4.06,6,2,5,0,0,0.0
2170,11,A,desktop,search,42,2.92,5,4,0,0,1,37.06
2173,11,A,desktop,search,56,3.04,4,1,5,0,0,0.0
2248,11,B,mobile,direct,26,1.91,3,4,0,0,0,0.0
2258,11,B,desktop,ads,31,5.51,10,4,0,0,1,141.19
2264,11,B,desktop,search,20,4.58,7,2,5,0,0,0.0
2299,11,B,mobile,direct,34,2.15,6,5,5,0,0,0.0
2308,11,B,mobile,search,32,6.27,7,1,0,0,0,0.0
2375,11,A,mobile,ads,30,3.45,7,3,0,0,0,0.0
2382,11,A,mobile,social,31,7.3,5,3,10,0,1,52.78
2391,11,B,desktop,ads,33,1.24,7,3,5,0,0,0.0
2458,11,B,mobile,search,44,2.49,11,3,10,0,0,0.0
2487,11,A,desktop,direct,44,0.4,6,5,0,0,1,27.34
2543,11,B,mobile,social,34,3.89,6,2,10,0,1,49.44
2598,11,B,desktop,ads,49,4.8,8,0,10,0,0,0.0
2625,11,B,mobile,ads,32,3.98,6,3,0,0,0,0.0
2631,11,B,mobile,direct,26,5.26,10,4,5,0,0,0.0
2649,11,A,desktop,search,43,2.84,7,2,0,0,0,0.0
2651,11,A,mobile,direct,20,3.84,8,0,5,0,0,0.0
